16 Gold,1,Vision 16 Gold,G16VSION1NC
16 Gold,2,FORZA1 NORTH 16 ONE,G16FORZN1SC
16 Gold,3,Tstreet 16-Andy,G16TSTRT1SC
16 Gold,4,Miz LB 16 Rockstar,G16MILON1SC
16 Gold,5,WAVE 16 SCOTT,G16WVEVB1SC
16 Gold,6,City 16 Gold,G16CITYV1SC
16 Gold,7,FORZA1 16 ONE,G16FORZA1SC
16 Gold,8,SCVC 16Roxy,G16SCVBC1SC
16 Gold,9,COAST 16-Luis,G16COAST1SC
16 Gold,10,Sunshine 16 Pacific,G16SUNSH1SC
16 Gold,11,UVC 16 Evren,G16UNITE1SC
16 Gold,12,Rancho 16 Premier,G16RANCH1SC
16 Gold,13,Balboa Bay 16 Blue,G16BALBY1SC
16 Gold,14,Actyve 16-Navy,G16ACTYV1SC
16 Gold,15,DARTFROG 16 Black,G16DFROG1SC
16 Gold,16,Vegas Aces 16 REN,G16VACES1SC
16 Gold,17,Sunshine 16 LA,G16SUNSH2SC
16 Gold,18,Miz LB 16 Rockstar T,G16MILON2SC
16 Gold,19,WAVE 16 Nancy,G16WVEVB2SC
16 Gold,20,A4 Volley 16-Cassie,G16A4VOL1SC
16 Gold,21,Top Flight Volleyball Academy 16 National Black,G16TOPFV1SC
16 Gold,22,COAST 16-Davis,G16COAST2SC
16 Gold,23,Momentous VBC 16 Dan,G16MMTSC1SC
16 Gold,24,Seal Beach 16-Black,G16SEALB1SC
16 Gold,25,ACT 16-QC,G16ACTVB1SC
16 Gold,26,A4 Volley 16-Cassie,G16A4VOL1SC
16 Gold,27,Top Flight Volleyball Academy 16 National Black,G16TOPFV1SC
16 Gold,28,Legacy Girls 16 Elite,G16LEGAC1SC
16 Gold,29,BRUSA 16 Fiapo,G16BRUSA1SC
16 Gold,30,SG Elite 16 Roshambo,G16SGELT1SC
16 Gold,31,FORZA1 NORTH 16 National Red,G16FORZN2SC
16 Gold,32,San Clemente 16 Riley,G16CLMNT1SC
16 Gold,33,COAST 16-Izze,G16COAST3SC
16 Gold,34,Pipeline 16-Adidas,G16PLSCV1SC
16 Gold,35,Tstreet LV 16-Bree,G16TSTLV1SC
16 Gold,36,TVC 16 1,G16TRRNC1SC
16 Gold,37,TVC 16 1,G16TRRNC1SC
16 Gold,38,Tstreet 16-Bri,G16TSTRT2SC
16 Gold,39,Mid City VBC 16 1,G16MDCTY1SC
16 Gold,40,BVC 16-Sidney,G16BAKVC1SC
16 Gold,41,SC Legends 16 - Elite,G16SCLEG1SC
16 Gold,42,PacWest 16-Travis,G16PWEST1SC
16 Gold,43,Prime 16 adidas Orange,G16PRIME1SC
16 Gold,44,Goldenwest 16 Asics,G16GLDWT1SC
16 Gold,45,SoCal VBC 16-Beacons,G16SOCAL1SC
16 Gold,46,Temecula Viper 16-Jo/Michael,G16VIPER1SC
16 Gold,47,IV Force 16-Wildpepper,G16IVVBC1SC
16 Gold,48,Sunshine 16 Westside,G16SUNSH3SC
16 Gold,49,Rancho 16 Select,G16RANCH2SC
16 Gold,50,Sports Academy VBC 16 Premier,G16SAVBC1SC
16 Gold,51,LAVA Shack 16 Molten CJ,G16LAVAS1SC
16 Gold,52,Desert Sports 16 Melissa,G16DSRTS1SC
16 Gold,53,Left Coast 16 1,G16LEFTC1SC
16 Gold,54,Reef 16 Brock,G16REEFV1SC
16 Gold,55,SG Elite 16 Excel,G16SGELT2SC
16 Gold,56,LAVA West 16 Molten RG,G16LAVAW1SC
16 Gold,57,Empower 16 National Black,G16MPOWR1SC
16 Gold,58,Oasis 16 National,G16OASIS1SC
16 Gold,59,SDVBC 16 Drea,G16SANDI1SC
16 Gold,60,Actyve 16-Adidas,G16ACTYV2SC
16 Gold,61,WAVE 16 Skyler,G16WVEVB3SC
16 Gold,62,Tstreet IE 16-Dan,G16TSTIE1SC
16 Gold,63,Ignite 16 National,G16IVBCF1SC
16 Gold,64,Surfside 16 MB Legends,G16SRFSD2SC
16 Gold,65,Pulse 16 Camerlengo,G16PULSE1SC
16 Gold,66,A4 Volley 16-Torrey,G16A4VOL2SC
16 Gold,67,ProPlay 16 Todd,G16PPLAY2SC
