16 American,1,Peak VA 16 Black (NT) (1),g16pevba1nt
16 American,2,Elevate Athletics 16 Nike (IM) (2),g16elath1im
16 American,3,JAX SKYLINE 16 Royal (FL) (3),g16skyln1fl
16 American,3,Rancho Valley 16 Premier (SC) (4),g16ranch1sc
16 American,5,H Skyline 16 Black (LS) (7),g16hosky2ls
16 American,5,MAVS 16 Elite (HA) (8),g16mavbc1ha
16 American,5,Mem Metro 16 Elite Blk (DE) (5),g16mmjvb1de
16 American,5,PowerPlex 16U Brogean (IA) (6),g16pwrpx1ia
16 American,9,HP Illinois 16 National (GW) (9),g16hpstl3gw
16 American,9,STVA 16 Mizuno (LS) (10),g16stvac1ls
16 American,11,M2 Volleyball 16E1 (SO) (12),g16mtwov1so
16 American,11,OP2 16-1 Elite (OK) (11),g16op2vb1ok
16 American,13,Adversity G16 Adidas (GL) (14),g16adver1gl
16 American,13,Alamo 16 Premier (LS) (16),g16alamo1ls
16 American,13,MADFROG 16'S N BLACK (NT) (15),g16frogs2nt
16 American,13,MN Select 16-2 (NO) (13),g16mnsel2no
16 American,17,CIA 16BLACK (IA) (17),g16clbij1ia
16 American,17,RVC Sparks 16 (SU) (18),g16rfvbc1su
16 American,19,Club One AZ 16Platinum (AZ) (20),g16onevb1az
16 American,19,FRVBC 16-1 Black (RM) (19),g16frvbc1rm
16 American,21,A5 16 Danielle (SO) (22),g16afive4so
16 American,21,I AM VBC 16 Red (BG) (24),g16iamvc1bg
16 American,21,Mizuno M1 161 (NO) (23),g16m1vbc1no
16 American,21,UNION 16 UA Black (PR) (21),g16union1pr
16 American,25,KC Voltage 16-1 (HA) (25),g16kcvvb1ha
16 American,26,VA Juniors 16 Elite (CH) (26),g16vajrs1ch
16 American,27,Sky High-Adidas 16 Black (GL) (27),g16skyhi2gl
16 American,27,SOSVBC 16N Justin (GE) (28),g16sosvb1ge
16 American,29,A4 Volley 16-Cassie (SC) (29),g16a4vol1sc
16 American,30,CSA 16 Navy (RM) (30),g16csalt1rm
16 American,31,CMASS Edge 16 Black (NE) (31),g16cmjvb1ne
16 American,31,Jammers 16Black (AH) (32),g16jamme1ah
16 American,33,KCV 16 PREMIER (SU) (33),g16kcvab1su
16 American,34,VCNebraska 16 Black (GP) (34),g16vcneb2gp
16 American,35,Circle City 16 Black (HO) (35),g16ccity2ho
16 American,35,WAVE 16-Nancy (SC) (36),g16wvevb2sc
16 American,37,G3VB 16-1 (CE) (37),g16thnos1ce
16 American,38,Rhythm 161 (SO) (38),g16rhvbc1so
16 American,39,CVC 16 BLACK (OV) (40),g16cvbco1ov
16 American,39,DartFrog 16-Black (SC) (39),g16dfrog1sc
16 American,41,OVA 16 Black (FL) (41),g16light1fl
16 American,42,MARIN 16 Black (NC) (42),g16marin1nc
16 American,43,SF TREMORS 16 WOLVERINES (NC) (44),g16sftrm1nc
16 American,43,SIVBC 16 Thunder (PS) (43),g16sudni1ps
16 American,45,Club Four 16-Boost (GW) (45),g16cbfor1gw
16 American,46,208 U16 Elite (EV) (46),g16208vb1ev
16 American,47,850 ELITE 16 - 1 (GC) (48),g16elite1gc
16 American,47,IGNITE 16 BLUE NATIONAL (OV) (47),g16ignit1ov
16 American,49,Katy United 16 adidas (LS) (49),g16katuv1ls
16 American,50,WPVC 16 Armour Orange (FL) (50),g16wpvcb2fl
16 American,51,New WAVE 16 Tsunami (GL) (52),g16nwave1gl
16 American,51,PVA 16-1 (GE) (51),g16pinva1ge
16 American,53,Premier EDGE 16 (CH) (53),g16pvbde1ch
16 American,54,NRG VBC 16 AMPD White (NT) (54),g16nrgvc2nt
16 American,55,Paradigm Rebellion 16s (WE) (56),g16parad1we
16 American,55,SC Midlands 16 National R (PM) (55),g16scmid1pm
16 American,57,SA Juniors 16 National (LS) (57),g16sajvb2ls
16 American,58,OPVC 16 Donisi (OV) (58),g16oprem1ov
16 American,59,Cajun Elite 16s Beau (BY) (60),g16cajel1by
16 American,59,South Shore Slam16s-Nat (BG) (59),g16sssvb1bg
16 American,61,COAST 16-3 Izze (SC) (61),g16coast3sc
16 American,62,Five:1 16-Black (LK) (62),g16five11lk
16 American,63,EC Power KOP 16-Liberty (KE) (63),g16ecpwr2ke
16 American,63,SVC Girls 16-1 (XL) (64),g16syrvb1xl
16 Freedom,1,AP 16 adidas (LS) (1),g16aperf1ls
16 Freedom,2,Premier 16 Black G (NT) (2),g16premr1nt
16 Freedom,3,Premier Nebraska 16 Black (GP) (3),g16premr2gp
16 Freedom,3,UPVBC 16 Elite (OK) (4),g16upvbc1ok
16 Freedom,5,Austin Skyline 16 Royal (LS) (7),g16askyl1ls
16 Freedom,5,AZ EVJ 16 Elite (AZ) (6),g16azevj1az
16 Freedom,5,Circle City 16 White (HO) (5),g16ccity3ho
16 Freedom,5,Rockwood Thunder 16 Navy (GW) (8),g16rwdth2gw
16 Freedom,9,GJ 16 JOE (FL) (9),g16gjvbc1fl
16 Freedom,9,Madtown 161 National (BG) (10),g16madjr1bg
16 Freedom,11,Cape Coast 16 TITAN (FL) (12),g16capco1fl
16 Freedom,11,UVA 16 Lynda (NC) (11),g16ucelt1nc
16 Freedom,13,MJVA 16 Elite (DE) (13),g16mjvba1de
16 Freedom,13,RAGE 16 MAGGIE (NC) (15),g16ripor1nc
16 Freedom,13,South County 16 Penina (IM) (16),g16scvbc1im
16 Freedom,13,Tsunami S161E Dun (SO) (14),g16tsuna1so
16 Freedom,17,Iowa Impact 161 Elite (IA) (17),g16impct1ia
16 Freedom,18,Downstate 16 Black (GE) (18),g16dstjr1ge
16 Freedom,19,ARVC 16 Black Adidas (SU) (19),g16arvca1su
16 Freedom,19,Renaissance 16 Black (KE) (20),g16renas1ke
16 Freedom,21,NKYVC 16-2 Tide (PR) (21),g16nkyvc2pr
16 Freedom,22,Columbia 16 Black (CH) (22),g16colum1ch
16 Freedom,23,Hot Shots 16 Black (OV) (23),g16hshot1ov
16 Freedom,23,Mintonette Sports - m.63 (OV) (24),g16msprt3ov
16 Freedom,25,DYNASTY 16 Blue (HA) (25),g16tmdyn2ha
16 Freedom,26,Prime 16 adidas Orange (SC) (26),g16prime1sc
16 Freedom,27,Colorado Skyline 16 Royal (RM) (28),g16cosky1rm
16 Freedom,27,FC Elite 16 White (BG) (27),g16fceli2bg
16 Freedom,29,Loudoun Elite 16 Josi (CH) (29),g16louel1ch
16 Freedom,30,1st Alliance 16 Crimson (GL) (30),g16allia8gl
16 Freedom,31,Allegro 16 West (GE) (31),g16legro1ge
16 Freedom,31,WF Waves 16-Charlette (GC) (32),g16waves1gc
16 Freedom,33,MVA 16 National (EV) (33),g16mtvba1ev
16 Freedom,34,PJVBC 16 National (PS) (34),g16puyal1ps
